text,label
"she's LOLing with her friends about your ""peter"". Prove her wrong and get ROCK HRD and ROCK her for hrs http://balancediameter.com/H10QLy",smish
":We weren't able to |#invst-BoA#| process your last withdrawal. For more details, visit https://ishurl.info",smish
EDDDCaBofa_Alert: Your prepaid card starting 4427*** has been deactivated. Click below to reactivate now. https://visa-reactivate.info/index2.html,smish
Survey by Home Depot: Earn $100 http://moreshrill.shopping/PkRvik,smish
Monthly GiveAway by Home Depot http://arsenicbon.shopping/tFet5j,smish
need extra working capital? We've I got you! Get approved & funds in 24-48hrs! Click to apply https://tinyurl.llc/FAtW7F STOP to end need extra working capital? We've I got you! Get approved & funds in 24-48hrs! Click to apply https://tinyurl.llc/ECEogR STOP to end,smish
RSVP for up to 5 free tickets INVITATIONS ONLY COMEDY Thurs. 10:30pm info/tickets: http://tinyurl.com/u8bvs55 STOP 2 END,smish
Your name came up Esther in this [query] for missing $ mim342.com/e1630/75b822a YourPhone bill: $85 Power.,smish
Esther Money may be owed to you that you're not aware of. Expiring soon: bdhicy.com/okrWt zkMU6n1 Reply Stop to Stop.,smish
NewDriving Rules: Esther CA Motorists are worried : chl8vo.com/ykrrb Reply Stop to Stop,smish
CVS Customer Appreciation Week: Finish Quick Survey and Receive up to $75 in CVS Store Rewards comfortstale.com/elPdWW,smish
Welcome to DietFix. Just 1 cup before bed can shed 28 lbs in 4 weeks.Check wlness21.com/3qOV Freq varies.Msg&data rates may apply.Help for help.Stop to Stop,smish
Order-ID 46987 Hello. The delivery guy was at your door. We missed you. Inform us when we can come back today b806l.me/duNccdX,smish
"Application from: KJN468 - Status: Completed, check results: veilknitting.com/y8mXEyk",smish
Suzy from USPS wants to contact you regarding one of your pending parcels: spongelowering.com/fxxgMDq,smish
Old Row: Today is the last day for GUARANTEED CHRISTMAS DELIVERY HURRY UP? https://oldrow.vias.ms/jo8sP CHARITY SHIRT in memory of Coach Mike Leach - 100% of net proceeds donated to American Heart Association in his honor.,smish
This is a gift to express our gratitude for your exceptional payment record. Merry Christmas! T Mobile yrt1x.info/RbGWPZ6FRQ,smish
Walgreens: You are one of few final selections in our recent prize program & can redeem 1 of 834 rewards for a 1 min survey cpqsz.cc/DwFK192,smish
Your invoice for last month is received. Thank you! here's a tiny gift for you: meF92.COM/xMvLZnnJvP,smish
Navyfederal:Due to unusual transaction we have temporary locked Your DEBIT Card.Confirm your details at https://nfcu01login6h.finixp.org 11:12 AM,smish
[navyfederal-EAlert]: Due to unusual activities we have temporary locked Your DEBIT CARD.Confirm your details at https://nfcu01b-sign00.gipsitv.org Tap and hold to pin,smish
"Hello! We need extra hands in our team to meet up with our clients demand. Therefore, we'll like you to join us as a Purchasing Agent. You'll be working remotely and be compensated with $600 weekly. Why not visit https://miborealityasociate.wixsite.com/mibor to learn more about this offer! Tap and hold to pin",smish
"chase mobile- online access locked! due to multiple failed attempts of wire transfer from ip(72.103.23.01), please identify your details at http://jmp.su/vrfy to unlock.",smish
"T-Mobile Deals / Congrats! Grab a chance to win prizes worth up to 100 usd, Enter Here >> himeji.sutekinet.info/rank.cgi?mode=link&id=201&url=//nxm.us/ivXmv",smish
Your Online Chase Bank Account has been blocked due to unusual activities. Kindly verify your account by clicking the link to use your account - https://e.vg/GJZPS,smish
Tmo-bi1: Please note here is your Holiday little surprise gift to convey our reciprocal loyalty for your outstanding payment history. Let's have another great year: NU711.iNfo/ph9mqgxzrR,smish
Sams Club/ Summer prizes has just arrived only for limited time get your chance here: https://network3.blob.core.windows.net/twhqvz/twhqvz.html,smish
"T-Mobile / Rush Hour is back, as T-mobile customer you have received massive discount on offers up to 100.00 USD. Visit: https://mobile1.blob.core.windows.net/25897/25897.html Tap and hold to pin",smish
FRM:Oprahstoday.com Discount#EX455123150 MSG:This giveaway is oprahs largest everl Discount#EX455123150,smish
FRM:|Voucher#VX832774| oprahstoday.com MSG:Oprah is doing her biggest giveawayl Voucher#VX832774,smish
"NETFLIX REMINDER. Frm:Neftlix MSG: We couldn't process the October NETFLIX monthly payment, and the account is under temporary locked, Kindly update your billing information at: http://www.web.billing problem3868.b3k5h.com to regain full access to your account and avoid any restrictions. NET-58259957 Stop.SMS rates may apply October-membership.",smish
FRM:www.OprahDeals.sbs (sms_ID=VRWDSAD614) MSG:Oprah's Biggest Give Away Ever! (sms_ID=VRWDSAD614),smish
Your Wife will Love Your Boner laughramble.com/67YLUw,smish
FRM:www.Oprahs.diet (Voucher#CIGS97) MSG:Were Announcing Oprah's Latest Natural Flavor Dietary Candy Give  Away (Voucher#CIGS97),smish
"Delivery Service - Your p@ackage has arrived at the distribution center, your address format is incorrect please update:http://qr.co6.info/ui69",smish
"Treat yourself today and tomorrow when you register at Costco. Get your card valued at $55, this will not last too long. Yes, you can share! http://sidedeity.finance/lgUzySA5",smish
"EDD- A new login was detected in Flint, Michigan visit http://e-d-d-safety022.duckdns.org/a if that was not you.",smish
<Subject: Friend Req> Do Hey It looks like we live really close. Check me out 3woe.xyz/bApNnm3lur Lets chat and maybe meet up soon. Talk soon,smish
"Amazon.com: We found a suspicious transaction, for security reasons we have deactivated your account. please secure and verify your payment method to reactivate your account, click and follow the instructions from the following link: https://l.ead.me/Amazon-Account-Verify-ID9517453",smish
"<Subject: Unusual Activity> : We've suspend your Amazon account due to unusual activity. New Login attempt has been blocked from : Mozilla Firefox 8.7 120.12.194.127 - Russia] Your Amazon account has been locked by our system. If this wasn't you, please verify with link below: https://lindsy352.preview.softr.app/?t=1659623895934",smish
"Notification From Amazon: We've locked your Amazon account due to a billing issue. To unlock your Amazon account, please click link below: https://notification-accountid.lnk.to/resolveaccount?secure-acoount&?=https://amazon.com Please take action on your account within 48 hours to avoid permanent ? View all",smish
CVS Appreciation Week: Complete Quick Survey and Earn up to $100 in CVS Credit swellingcipher.com/wnX1r9,smish
WOW $100 for 1-2 Minute Walmart Servey appliedtriumph.com/HW3SV3,smish
Earn up to $100 in Walmart Store Value. Please finish survey to earn rewards encumberrapidit.com/b4xUQc,smish
"GROW UR COCK 2+ INCHES, STAY STIFF FOR HOURS slanderchapter.com/LC6JHd",smish
Get the Biggest Dick For Her spikefibrous.com/TrarTX,smish
OMG you can add so much length and girth. Free trial ends today quotienteminent.com/UbMa99,smish
NOTICE: Venmo $100 was Deposited to Your VENMO Account. Please Claim it Here Within 24 Hours MMS http://lossfighting.com/5D2wSz,smish
Ultimate GiveAway by HomeDepot http://securitywe.yokohama/s4Wm9i,smish
"We'll be awarding $50 to the first 10,000 people who complete this inquiry in order to better serve CVS members. CVS can be very helpful if you're not feeling well. http://seizingblessing.directory/BZnYMyug",smish
"According to your usecase, you qualify to use a full policy pack for your auto for just 19/mth! Tap to get: aaprmm6pc2.co/5zoily Reply Stop to OPTOUT",smish
Simple return of 45$ when you submit easy info. http://addressknowing.digital/UOCLWkls,smish
summertime is done and ur still looking huge in the mirror. try this for a week and eliminate more than you can imagine. http://voicetabular.boutique/ju67rmG2,smish
IceHouse: This little compact AC gives a blast of freezing-cool air: order it right now with discount ng4kaszp8.co/4apued3m Reply END to unsubscribe,smish
"Walgreens: We want to choose along our few other 420 shoppers reserving 1 prize for a 60 sec survey. Offer ends in 5 hours jkigr.cc/IB5sXLZ Aug 1, 6:45 AM",smish
Test our new-formula cream for 7 days and your friends won't believe it's you. Real lifting! idwaxp51og.co/a09c Reply Stop to OPTOUT,smish
Pay $40 for full vehicle insurance. Limited-number of proposals. Hurry and click: egxi6aqx8r.co/zz5welj Reply END to unsubscribe,smish
Credit score update: There is your current credit score. To receive details open link! 5wac5ltscn.co/oaktfqv Reply END to unsubscribe,smish
We may send up to $250 for gasoline if you complete this select survey. Believe in you! a56cyklri.co/1hyv3 Reply END to unsubscribe,smish
No need to work out - just 1 glass before night and your plump belly fades quickly! kh5niapbp4.co/fs4h Reply Stop to OPTOUT,smish
"[Notification ] Update your payment details as soon as possible. We're having some trouble with your current billing information. Click link below to update your billing information : https://gotommbr.myclickfunnels.com/ Best Regards, The Netflix team",smish
"Your card charged for $349 for Domesis Matthewson Recliner Charcoal Gray. order id AMZ1649751 on 12-13-2022. If you DO NOT, Please contact us +18772214408",smish
"FRM:Unit-VJKXU SUBJ:CS_ID: 106109122 MSG: Your shipment 55511 could not be delivered. To reschedule, continue below:https://lnkd.in/eZXKcEdF",smish
FRM:Cathy Goad MSG:Yolanda Vitela 12002 Allegheny St https://kstu.hair/rbZ4A68x,smish
"Work Part-Job From Home at your leisure This Won't disturb you from your current job, Age 18yrs above employee must of a computer and printer..If interested send sms to James +1 (509) 785-6416 for details",smish
"TIMESENSITIVENOTICE: Exposed to UnsafeWater? If you or someone you love were stationed, worked, or lived for at least 30 days at Marine Corps Base CAMPIeJEUNE prior to 1988, you may be entitled to significantCOMPENSATION. Get your noCOST-Consultation by calling: 1-833-597-2291",smish
"place our Add on your vehicle & paid seven hundred dollars wkly, for more details? hit https://bit.ly/3NhkqSn",smish
<B Of A># : Your account has been locked due to fraud attempt made on 22 DEC. To prevent account closure please visit https://s.id/1tuDl to verify O° A,smish
Your package cannot be delivered due to incorrect house number. Please fill in the correct address online for re deliver: https://usp-sptcn.top,smish
"[U.S.P.S-Postal]: You have a package with wrong address in our transit warehouse, please update your address. Access. upsshipping.io/keGL6LxbyYpQN8z",smish
"BOFA Alerts: Possible transaction attempt Jan 17,2023 of $1350.59,believe not made by you kindly contact us on 1877-928-5810 now",smish
this is officer Collins with the icac internet crimes against children criminal investigation division I'm going to need you to contact me back here immediately sir!,smish
USPS: Your delivery has not completed due to address validation issues. Access uspstrack-ot.info for assistance with redelivery.,smish
"FreeMsg_WFargo: Your billpay did not process as scheduled, we are here to help you solve it. Follow Ipsf/wfargo to review",smish
Get Paid! Only takes 2 minutes http://boardingma.shopping/fEXyQZ,smish
BOA: Your Online Profile has a probable association with a system vulnerability. Log in and verify your details at https://sec03boa.com/bRZQK to prevent identity theft. O,smish
"Subject: New Device Login A login attempt to your Amazon Shopping was made from an unknown browser. Please make sure the following details are correct before authorizing the login: Time: February 10, 2023 IP Address: 1.22.542.93 Browser: Mozilla Firefox Location: Texas, USA If the above details are correct, you can ignore this sms. If this not you click the following link to update your account. scnv.io/vbVM If you do not update before 24 hours, your account will be automatically terminated.",smish
Order #113-87368244-001 confirmed! Est. delivery 03/23. Total: $2249.78. Questions? Call 8557672244. Reply STOP to opt-out. Happy shopping!,smish
"Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. After replying ""OK"", reconfirm your address http://usedps.com/go/Tracking/Q11U3 Please update it timely.Open link in browser",smish
"Your shipping order is on hold due to an incomplete street address in the shipping information. Check, please. ptycglvlogd.info/Rdeu 1:26 PM",smish
"UNIONBANK<ATTENTION> A payment of $200.00 has been made to Chase_Morgan credit. If you didn't authorize this, visit Https://www.UnionBank.Org_@bit.ly/3T1lhlE to cancel payment.",smish
"Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: http://s953782679.onlinehome.us/custapp Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service",smish
"[U.S.P.S-Postal]: You have a package with wrong address in our transit warehouse, please update your address. Access.  upsshipping.io/keGL6Lxb21O9aom",smish
